,Mass,Center of Mass,RMS Radius
1200,17,"(90.575882352941193, 133.28117647058821, 93.032941176470587)",0.710763515585
1201,2,"(20.594999999999999, 23.895, 100.71000000000001)",0.524928566569
1202,1,"(21.449999999999999, 119.06, 41.619999999999997)",0
1203,11,"(100.60818181818182, 50.81363636363637, 23.852727272727272)",0.755791960531
1204,1,"(72.379999999999995, 8.75, 93.719999999999999)",0
1205,1,"(95.719999999999999, 89.310000000000002, 126.17)",0
1206,1,"(67.629999999999995, 80.689999999999998, 100.23)",0
1207,1,"(35.969999999999999, 121.72, 140.93000000000001)",0
1208,1,"(131.25, 120.81, 67.090000000000003)",0
1209,1,"(136.91, 120.75, 16.309999999999999)",0
1210,6,"(88.368333333333339, 8.4249999999999989, 128.13000000000002)",0.128603611492
1211,1,"(21.449999999999999, 108.63, 56.159999999999997)",0
1212,5,"(126.426, 1.8579999999999999, 23.024000000000001)",1.02926381458
1213,1,"(48.920000000000002, 31.809999999999999, 40.840000000000003)",0
1214,1,"(60.049999999999997, 43.950000000000003, 129.84)",0
1215,1,"(106.8, 116.29000000000001, 60.659999999999997)",0
1216,3,"(75.233333333333334, 131.09333333333333, 92.910000000000011)",0.210818510678
1217,2,"(109.74000000000001, 78.329999999999998, 62.905000000000001)",0.432232576283
1218,4,"(65.629999999999995, 5.7275, 73.310000000000002)",0.615360666601
1219,1,"(114.38, 79.540000000000006, 57.990000000000002)",0
1220,1,"(102.68000000000001, 139.12, 137.81999999999999)",0
1221,1,"(8.7899999999999991, 96.849999999999994, 43.770000000000003)",0
1222,2,"(15.175000000000001, 84.299999999999997, 80.72999999999999)",0.0687386354243
1223,1,"(17.760000000000002, 113.63, 113.23)",0
1224,6,"(102.26166666666667, 25.178333333333331, 102.28000000000002)",1.1457433298
1225,42,"(7.8959523809523837, 67.608095238095231, 137.79547619047622)",1.37840228422
1226,11,"(115.61545454545453, 122.3509090909091, 11.832727272727272)",0.960529296235
1227,1,"(87.280000000000001, 56.659999999999997, 34.759999999999998)",0
1228,1,"(125.62, 130.06, 68.260000000000005)",0
1229,1,"(132.0, 71.629999999999995, 69.400000000000006)",0
1230,1,"(133.0, 56.719999999999999, 24.48)",0
1231,15,"(9.0699999999999985, 127.914, 19.940000000000001)",0.739817995636
1232,1,"(62.57, 96.629999999999995, 77.010000000000005)",0
1233,3,"(59.430000000000007, 58.100000000000001, 140.24000000000001)",0.511207720338
1234,15,"(7.5966666666666676, 73.525333333333336, 45.832666666666668)",1.04845918693
1235,4,"(108.41500000000001, 98.719999999999999, 84.422499999999999)",0.498591766879
1236,43,"(16.213953488372095, 26.796046511627907, 33.392790697674407)",1.01300980195
1237,26,"(79.203461538461553, 42.508076923076914, 114.67807692307693)",1.17726861443
1238,1,"(137.84, 74.920000000000002, 29.940000000000001)",0
1239,2,"(65.299999999999997, 34.924999999999997, 81.275000000000006)",0.34820970693
1240,46,"(91.522826086956542, 52.971521739130424, 17.176304347826079)",1.40108962121
1241,2,"(12.57, 39.295000000000002, 106.12)",0.183643676722
1242,1,"(70.549999999999997, 109.98999999999999, 97.629999999999995)",0
1243,1,"(45.539999999999999, 139.66, 80.140000000000001)",0
1244,1,"(79.769999999999996, 90.170000000000002, 14.449999999999999)",0
1245,22,"(61.879545454545458, 81.181818181818187, 62.198181818181801)",0.59992992015
1246,1,"(129.00999999999999, 21.300000000000001, 95.420000000000002)",0
1247,3,"(104.95666666666666, 82.25, 73.856666666666669)",0.746398761461
1248,21,"(43.849523809523802, 66.410952380952367, 0.49333333333333329)",0.835804227964
1249,4,"(120.33999999999999, 5.3274999999999997, 86.727499999999992)",0.205274206855
1250,1,"(51.689999999999998, 97.810000000000002, 46.990000000000002)",0
1251,1,"(45.840000000000003, 87.700000000000003, 80.409999999999997)",0
1252,1,"(36.090000000000003, 126.27, 106.13)",0
1253,1,"(4.7199999999999998, 97.159999999999997, 26.32)",0
1254,3,"(83.443333333333328, 85.316666666666677, 34.286666666666669)",0.270185121722
1255,3,"(56.566666666666663, 71.643333333333331, 62.659999999999997)",0.116237305161
1256,22,"(20.470909090909096, 1.7836363636363635, 56.192272727272737)",1.01444739262
1257,1,"(116.34, 122.77, 26.309999999999999)",0
1258,3,"(35.016666666666673, 130.71000000000001, 138.8133333333333)",0.917738766994
1259,5,"(125.54600000000001, 62.681999999999995, 75.396000000000001)",1.20184191972
1260,1,"(110.76000000000001, 23.969999999999999, 102.29000000000001)",0
1261,1,"(17.039999999999999, 109.70999999999999, 136.21000000000001)",0
1262,33,"(52.173636363636348, 83.068484848484843, 24.606969696969696)",1.53924307302
1263,1,"(105.48999999999999, 39.039999999999999, 95.459999999999994)",0
1264,36,"(64.439722222222215, 109.0025, 85.259722222222209)",0.996352646245
1265,13,"(21.736153846153847, 13.319230769230767, 27.179230769230767)",0.571051143317
1266,13,"(25.626153846153844, 20.344615384615381, 101.58153846153846)",1.09375148352
1267,2,"(44.584999999999994, 133.51999999999998, 52.030000000000001)",0.27536339626
1268,1,"(133.75, 58.649999999999999, 3.04)",0
1269,12,"(20.608333333333331, 53.62083333333333, 47.319166666666661)",1.07433506567
1270,5,"(77.190000000000012, 129.10399999999998, 39.058)",0.741727712843
1271,1,"(134.41, 56.960000000000001, 33.75)",0
1272,1,"(139.84999999999999, 131.33000000000001, 37.200000000000003)",0
1273,1,"(96.189999999999998, 94.099999999999994, 68.129999999999995)",0
1274,1,"(96.5, 131.77000000000001, 101.81999999999999)",0
1275,1,"(49.310000000000002, 59.530000000000001, 40.75)",0
1276,83,"(84.796385542168665, 96.425542168674724, 108.59722891566263)",2.08107140188
1277,1,"(117.70999999999999, 29.710000000000001, 140.38999999999999)",0
1278,6,"(64.370000000000005, 62.596666666666657, 107.74166666666667)",0.646454002832
1279,31,"(121.64548387096774, 68.066451612903236, 100.58483870967743)",1.93917883862
1280,5,"(42.588000000000001, 81.417999999999992, 104.40799999999999)",0.885125979734
1281,3,"(104.66333333333334, 21.423333333333336, 101.58)",0.47396671238
1282,2,"(6.2599999999999998, 41.149999999999999, 109.215)",0.152069063257
1283,1,"(121.08, 133.65000000000001, 137.88)",0
1284,1,"(122.86, 13.17, 12.960000000000001)",0
1285,1,"(7.5300000000000002, 96.090000000000003, 92.5)",0
1286,6,"(67.053333333333327, 119.80833333333332, 113.99833333333332)",0.929883505249
1287,3,"(56.633333333333333, 45.876666666666665, 97.0)",0.47255805052
1288,1,"(85.709999999999994, 53.350000000000001, 3.3799999999999999)",0
1289,2,"(80.305000000000007, 129.90000000000001, 95.859999999999999)",0.497217256338
1290,1,"(134.63999999999999, 66.409999999999997, 43.149999999999999)",0
1291,3,"(55.353333333333332, 74.066666666666663, 93.759999999999991)",0.732514694581
1292,4,"(134.07499999999999, 93.597499999999997, 138.36750000000001)",0.849889698726
1293,1,"(139.63999999999999, 47.219999999999999, 101.89)",0
1294,49,"(52.287551020408173, 63.284897959183674, 68.455102040816314)",1.55272870478
1295,1,"(42.390000000000001, 19.370000000000001, 24.09)",0
1296,1,"(18.640000000000001, 120.81, 98.640000000000001)",0
1297,1,"(21.34, 82.760000000000005, 22.760000000000002)",0
1298,3,"(44.916666666666664, 119.71666666666665, 16.010000000000002)",0.150259035594
1299,2,"(134.41499999999999, 58.090000000000003, 123.00999999999999)",0.597013400185
1300,4,"(35.480000000000004, 64.867500000000007, 31.452500000000001)",0.539478915251
1301,9,"(74.203333333333319, 92.654444444444437, 90.524444444444441)",0.820341693337
1302,3,"(30.140000000000001, 115.71333333333332, 0.65000000000000002)",0.487465098466
1303,11,"(80.556363636363642, 88.583636363636373, 99.229090909090914)",0.578068885483
1304,3,"(100.81999999999999, 36.513333333333335, 35.240000000000002)",0.600906722286
1305,32,"(54.768750000000004, 124.99968749999996, 130.79437499999997)",1.04337844247
1306,1,"(32.240000000000002, 68.0, 38.810000000000002)",0
1307,3,"(25.849999999999998, 9.8599999999999994, 38.966666666666669)",0.420502345085
1308,1,"(67.030000000000001, 8.0299999999999994, 128.15000000000001)",0
1309,1,"(19.899999999999999, 62.600000000000001, 98.280000000000001)",0
1310,3,"(3.9800000000000004, 63.343333333333334, 27.969999999999999)",0.607636587297
1311,40,"(36.738749999999996, 76.128500000000003, 84.194499999999991)",1.65279110522
1312,2,"(28.094999999999999, 134.24000000000001, 17.155000000000001)",0.452050882092
1313,1,"(97.040000000000006, 49.689999999999998, 92.140000000000001)",0
1314,1,"(81.180000000000007, 26.629999999999999, 47.740000000000002)",0
1315,11,"(73.570909090909083, 127.06090909090909, 92.193636363636358)",1.58499889199
1316,70,"(13.002142857142857, 97.460714285714275, 20.98928571428571)",1.99220447582
1317,1,"(60.859999999999999, 84.650000000000006, 24.530000000000001)",0
1318,1,"(79.659999999999997, 70.840000000000003, 56.93)",0
1319,2,"(55.210000000000001, 27.379999999999999, 91.365000000000009)",0.430493902396
1320,1,"(31.690000000000001, 28.43, 22.760000000000002)",0
1321,2,"(93.89500000000001, 95.254999999999995, 116.845)",0.50147283077
1322,1,"(70.159999999999997, 106.93000000000001, 125.05)",0
1323,9,"(125.72111111111111, 97.297777777777782, 42.315555555555562)",1.19769531771
1324,8,"(1.3312500000000003, 42.471249999999998, 113.67625)",1.23494749382
1325,1,"(61.060000000000002, 90.409999999999997, 19.690000000000001)",0
1326,2,"(75.954999999999998, 137.095, 106.145)",0.497468591973
1327,3,"(77.203333333333333, 107.02, 91.140000000000001)",0.573488351136
1328,1,"(40.200000000000003, 10.57, 102.27)",0
1329,1,"(129.40000000000001, 86.290000000000006, 66.530000000000001)",0
1330,1,"(6.29, 43.25, 61.219999999999999)",0
1331,16,"(33.755625000000002, 84.189374999999998, 4.8674999999999988)",1.12668727638
1332,1,"(51.829999999999998, 137.44999999999999, 12.34)",0
1333,14,"(128.37642857142856, 98.19714285714285, 80.045000000000002)",1.24179470189
1334,1,"(106.40000000000001, 88.569999999999993, 85.629999999999995)",0
1335,5,"(111.78400000000002, 109.57000000000001, 8.1120000000000001)",0.721387551875
1336,2,"(103.72499999999999, 67.064999999999998, 88.280000000000001)",0.184526420872
1337,1,"(113.28, 90.420000000000002, 126.59)",0
1338,3,"(127.97666666666667, 117.52, 49.686666666666667)",0.225043205728
1339,30,"(59.002666666666663, 48.17499999999999, 111.05500000000004)",0.619206122565
1340,1,"(35.340000000000003, 112.18000000000001, 93.609999999999999)",0
1341,18,"(48.983888888888892, 120.47, 72.412222222222226)",1.03724364675
1342,2,"(31.199999999999999, 96.644999999999996, 102.295)",0.348926926447
1343,40,"(114.22774999999999, 105.24549999999996, 1.5700000000000001)",1.3014423489
1344,1,"(30.34, 27.02, 18.449999999999999)",0
1345,1,"(137.97999999999999, 6.29, 66.609999999999999)",0
1346,1,"(79.579999999999998, 129.80000000000001, 97.430000000000007)",0
1347,1,"(82.060000000000002, 64.260000000000005, 10.07)",0
1348,111,"(79.535765765765774, 128.06279279279272, 58.759279279279276)",1.88630504561
1349,1,"(37.880000000000003, 58.909999999999997, 4.9500000000000002)",0
1350,1,"(52.43, 11.06, 131.78999999999999)",0
1351,3,"(77.410000000000011, 100.75333333333333, 99.09666666666665)",0.825213777016
1352,11,"(78.780000000000001, 31.890000000000001, 105.4127272727273)",0.61756252402
1353,4,"(99.097499999999997, 32.012500000000003, 64.879999999999995)",0.747454011963
1354,1,"(79.739999999999995, 82.959999999999994, 131.5)",0
1355,1,"(102.05, 130.36000000000001, 51.18)",0
1356,7,"(128.64571428571426, 60.305714285714281, 40.371428571428574)",0.771235425556
1357,8,"(12.872499999999999, 53.847500000000004, 113.77374999999999)",0.973709883641
1358,2,"(17.34, 59.114999999999995, 56.954999999999998)",0.66786974778
1359,1,"(95.709999999999994, 53.539999999999999, 83.909999999999997)",0
1360,11,"(70.236363636363635, 108.89181818181818, 21.921818181818182)",0.89803734576
1361,1,"(81.140000000000001, 78.450000000000003, 117.87)",0
1362,21,"(71.080000000000013, 117.70380952380954, 115.61428571428571)",1.20072219387
1363,2,"(71.840000000000003, 9.0300000000000011, 17.359999999999999)",0.569473440996
1364,1,"(6.2999999999999998, 88.540000000000006, 8.7300000000000004)",0
1365,14,"(76.769999999999996, 72.568571428571431, 36.514285714285712)",1.25491929979
1366,1,"(12.199999999999999, 16.43, 46.299999999999997)",0
1367,6,"(36.329999999999991, 94.759999999999991, 30.648333333333337)",0.242996341994
1368,1,"(31.010000000000002, 51.450000000000003, 84.549999999999997)",0
1369,1,"(75.159999999999997, 68.219999999999999, 46.969999999999999)",0
1370,1,"(42.600000000000001, 137.80000000000001, 75.950000000000003)",0
1371,7,"(104.92142857142858, 64.815714285714293, 21.931428571428569)",0.893463793906
1372,1,"(37.799999999999997, 82.939999999999998, 41.810000000000002)",0
1373,4,"(140.185, 60.945000000000007, 53.817499999999995)",0.37949802371
1374,1,"(108.81999999999999, 93.920000000000002, 92.370000000000005)",0
1375,8,"(65.077500000000001, 79.366250000000008, 60.826249999999995)",0.531310290697
1376,1,"(62.759999999999998, 50.850000000000001, 111.12)",0
1377,4,"(57.627499999999998, 11.154999999999999, 12.035)",0.533402990243
1378,1,"(106.3, 137.22, 59.219999999999999)",0
1379,3,"(59.870000000000005, 6.6033333333333326, 119.33999999999999)",0.435303214885
1380,1,"(135.16, 2.7799999999999998, 98.75)",0
1381,4,"(71.477499999999992, 108.1575, 115.1675)",1.19695707943
1382,1,"(25.600000000000001, 86.849999999999994, 33.969999999999999)",0
1383,4,"(109.99499999999999, 25.880000000000003, 83.667500000000004)",0.760554896112
1384,9,"(46.217777777777776, 4.318888888888889, 77.836666666666659)",1.42361997287
1385,2,"(14.06, 108.17, 57.439999999999998)",0.657647321898
1386,1,"(27.32, 88.849999999999994, 102.72)",0
1387,1,"(125.83, 15.369999999999999, 16.93)",0
1388,2,"(28.16, 108.505, 132.69499999999999)",0.0628490254499
1389,33,"(111.74121212121213, 141.01757575757574, 61.982121212121207)",1.01090582079
1390,2,"(67.659999999999997, 124.52500000000001, 85.14500000000001)",0.672941305019
1391,7,"(114.74000000000001, 114.37285714285713, 127.52714285714285)",0.339639664999
1392,29,"(16.594827586206897, 7.1420689655172414, 57.464137931034479)",0.671840073547
1393,7,"(134.20857142857145, 100.8757142857143, 87.757142857142853)",0.816193254427
1394,2,"(18.585000000000001, 97.914999999999992, 14.800000000000001)",0.286618212959
1395,3,"(64.553333333333327, 133.62333333333333, 43.633333333333333)",1.00169855745
1396,13,"(82.758461538461532, 95.323846153846162, 80.616923076923072)",0.894622990906
1397,1,"(18.289999999999999, 5.0499999999999998, 95.349999999999994)",0
1398,2,"(81.210000000000008, 124.19999999999999, 135.065)",0.475420866181
1399,1,"(100.84999999999999, 41.18, 11.710000000000001)",0
1400,2,"(90.530000000000001, 16.895, 3.2450000000000001)",0.681725751311
1401,3,"(65.783333333333331, 75.230000000000004, 60.79999999999999)",0.481202198203
1402,13,"(138.30384615384614, 74.377692307692314, 41.220769230769228)",0.813606915542
1403,2,"(70.765000000000001, 73.539999999999992, 131.44499999999999)",0.133603892159
1404,17,"(30.895294117647069, 90.31529411764707, 52.354705882352945)",0.493240818658
1405,3,"(31.879999999999999, 59.446666666666665, 109.78333333333335)",0.633280699567
1406,1,"(58.299999999999997, 114.65000000000001, 2.9199999999999999)",0
1407,7,"(133.44, 73.817142857142855, 13.552857142857144)",1.03627669459
1408,5,"(15.024000000000001, 66.542000000000002, 136.00999999999999)",0.700456993683
1409,20,"(45.235500000000002, 41.503500000000003, 32.927)",0.813196470725
1410,1,"(91.370000000000005, 39.270000000000003, 68.040000000000006)",0
1411,1,"(45.689999999999998, 70.609999999999999, 93.359999999999999)",0
1412,1,"(128.46000000000001, 11.800000000000001, 46.060000000000002)",0
1413,5,"(79.082000000000008, 6.3699999999999992, 72.332000000000008)",0.677725608193
1414,1,"(75.209999999999994, 18.199999999999999, 97.469999999999999)",0
1415,1,"(14.9, 102.95, 30.989999999999998)",0
1416,7,"(54.5, 8.1971428571428575, 135.17714285714285)",0.63485495692
1417,1,"(107.72, 69.219999999999999, 4.8700000000000001)",0
1418,16,"(11.718125000000001, 74.476249999999993, 66.806875000000005)",1.60587909142
1419,1,"(34.469999999999999, 132.86000000000001, 16.010000000000002)",0
1420,8,"(30.868750000000002, 15.955000000000004, 112.28)",0.833238223739
1421,2,"(14.285, 139.60499999999999, 47.884999999999998)",0.20560885195
1422,1,"(92.700000000000003, 32.229999999999997, 83.269999999999996)",0
1423,14,"(90.627142857142857, 138.38571428571427, 39.070714285714288)",1.06844751955
1424,1,"(50.200000000000003, 65.489999999999995, 1.9199999999999999)",0
1425,1,"(58.460000000000001, 66.599999999999994, 68.340000000000003)",0
1426,5,"(45.224000000000004, 69.818000000000012, 2.528)",1.01861474562
1427,1,"(98.670000000000002, 36.43, 106.73999999999999)",0
1428,1,"(44.140000000000001, 133.46000000000001, 115.92)",0
1429,1,"(110.68000000000001, 47.420000000000002, 89.579999999999998)",0
1430,1,"(100.68000000000001, 47.890000000000001, 57.789999999999999)",0
1431,8,"(31.596249999999998, 78.825000000000003, 22.657499999999999)",0.695893086257
1432,19,"(88.564210526315776, 42.752105263157894, 39.816315789473684)",1.53463215295
1433,2,"(100.125, 123.12, 107.655)",0.543092993879
1434,1,"(20.039999999999999, 52.770000000000003, 9.2599999999999998)",0
1435,1,"(136.0, 141.12, 89.120000000000005)",0
1436,1,"(2.8799999999999999, 87.040000000000006, 127.78)",0
1437,4,"(78.547499999999999, 67.875, 54.692500000000003)",0.560769560515
1438,1,"(26.91, 53.310000000000002, 28.359999999999999)",0
1439,1,"(104.03, 30.629999999999999, 126.48999999999999)",0
1440,1,"(130.88, 108.25, 76.819999999999993)",0
1441,6,"(128.28999999999999, 53.416666666666664, 130.45500000000001)",0.301464020333
